"","FacID","unitID","Facility.Name","State","uID"
"1075",1726,"17","Conners Creek","MI","1726.17"
"1076",1726,"18","Conners Creek","MI","1726.18"
"1077",1702,"1","Dan E Karn","MI","1702.1"
"1078",1702,"2","Dan E Karn","MI","1702.2"
"1079",1702,"3","Dan E Karn","MI","1702.3"
"1080",1702,"4","Dan E Karn","MI","1702.4"
"1081",55088,"GTP1","Dearborn Industrial Generation","MI","55088.GTP1"
"1082",1831,"1","Eckert Station","MI","1831.1"
"1083",1831,"2","Eckert Station","MI","1831.2"
"1084",1831,"3","Eckert Station","MI","1831.3"
"1085",1831,"4","Eckert Station","MI","1831.4"
"1086",1831,"5","Eckert Station","MI","1831.5"
"1087",1831,"6","Eckert Station","MI","1831.6"
"1088",4259,"1","Endicott Generating","MI","4259.1"
"1089",1832,"1","Erickson","MI","1832.1"
"1090",6035,"1","Greenwood","MI","6035.1"
"1091",6035,"CTG111","Greenwood","MI","6035.CTG111"
"1092",6035,"CTG112","Greenwood","MI","6035.CTG112"
"1093",6035,"CTG121","Greenwood","MI","6035.CTG121"
"1094",1731,"1","Harbor Beach","MI","1731.1"
"1095",1825,"3","J B Sims","MI","1825.3"
"1096",1720,"7","J C Weadock","MI","1720.7"
"1097",1720,"8","J C Weadock","MI","1720.8"
"1098",1710,"1","J H Campbell","MI","1710.1"
"1099",1710,"2","J H Campbell","MI","1710.2"
"1100",1710,"3","J H Campbell","MI","1710.3"
"1101",1723,"1","J R Whiting","MI","1723.1"
"1102",1723,"2","J R Whiting","MI","1723.2"
"1103",1723,"3","J R Whiting","MI","1723.3"
"1104",1830,"5","James De Young","MI","1830.5"
"1105",55101,"1","Kalamazoo River Generating Station","MI","55101.1"
"1106",55102,"1","Livingston Generating Station","MI","55102.1"
"1107",55102,"2","Livingston Generating Station","MI","55102.2"
"1108",55102,"3","Livingston Generating Station","MI","55102.3"
"1109",55102,"4","Livingston Generating Station","MI","55102.4"
"1110",1732,"10","Marysville","MI","1732.10"
"1111",1732,"11","Marysville","MI","1732.11"
"1112",1732,"12","Marysville","MI","1732.12"
"1113",1732,"9","Marysville","MI","1732.9"
"1114",54915,"1","Michigan Power Limited Partnership","MI","54915.1"
"1115",1822,"5","Mistersky","MI","1822.5"
"1116",1822,"6","Mistersky","MI","1822.6"
"1117",1822,"7","Mistersky","MI","1822.7"
"1118",1733,"1","Monroe","MI","1733.1"
"1119",1733,"2","Monroe","MI","1733.2"
"1120",1733,"3","Monroe","MI","1733.3"
"1121",1733,"4","Monroe","MI","1733.4"
"1122",1769,"2","Presque Isle","MI","1769.2"
"1123",1769,"3","Presque Isle","MI","1769.3"
"1124",1769,"4","Presque Isle","MI","1769.4"
"1125",1769,"5","Presque Isle","MI","1769.5"
"1126",1769,"6","Presque Isle","MI","1769.6"
"1127",1769,"7","Presque Isle","MI","1769.7"
"1128",1769,"8","Presque Isle","MI","1769.8"
"1129",1769,"9","Presque Isle","MI","1769.9"
"1130",1740,"2","River Rouge","MI","1740.2"
"1131",1740,"3","River Rouge","MI","1740.3"
"1132",1843,"3","Shiras","MI","1843.3"
"1133",1743,"1","St. Clair","MI","1743.1"
"1134",1743,"2","St. Clair","MI","1743.2"
"1135",1743,"3","St. Clair","MI","1743.3"
"1136",1743,"4","St. Clair","MI","1743.4"
"1137",1743,"6","St. Clair","MI","1743.6"
"1138",1743,"7","St. Clair","MI","1743.7"
"1139",1745,"16","Trenton Channel","MI","1745.16"
"1140",1745,"17","Trenton Channel","MI","1745.17"
"1141",1745,"18","Trenton Channel","MI","1745.18"
"1142",1745,"19","Trenton Channel","MI","1745.19"
"1143",1745,"9A","Trenton Channel","MI","1745.9A"
"1144",1866,"5","Wyandotte","MI","1866.5"
"1145",1866,"7","Wyandotte","MI","1866.7"
"1146",1866,"8","Wyandotte","MI","1866.8"
"1147",1915,"1","Allen S King","MN","1915.1"
"1148",1904,"1","Black Dog","MN","1904.1"
"1149",1904,"2","Black Dog","MN","1904.2"
"1150",1904,"3","Black Dog","MN","1904.3"
"1151",1904,"4","Black Dog","MN","1904.4"
"1152",1893,"1","Boswell Energy Center","MN","1893.1"
"1153",1893,"2","Boswell Energy Center","MN","1893.2"
"1154",1893,"3","Boswell Energy Center","MN","1893.3"
"1155",1893,"4","Boswell Energy Center","MN","1893.4"
"1156",55010,"1","Cottage Grove Cogeneration","MN","55010.1"
"1157",1888,"3","Fox Lake","MN","1888.3"
"1158",1897,"3","Hibbard Energy Center","MN","1897.3"
"1159",1897,"4","Hibbard Energy Center","MN","1897.4"
"1160",1912,"3","High Bridge","MN","1912.3"
"1161",1912,"4","High Bridge","MN","1912.4"
"1162",1912,"5","High Bridge","MN","1912.5"
"1163",1912,"6","High Bridge","MN","1912.6"
"1164",1943,"2","Hoot Lake","MN","1943.2"
"1165",1943,"3","Hoot Lake","MN","1943.3"
"1166",1891,"1","Laskin Energy Center","MN","1891.1"
"1167",1891,"2","Laskin Energy Center","MN","1891.2"
"1168",1918,"4","Minnesota Valley","MN","1918.4"
"1169",1961,"NEPP","Northeast Station","MN","1961.NEPP"
"1170",1927,"6","Riverside (1927)","MN","1927.6"
"1171",1927,"7","Riverside (1927)","MN","1927.7"
"1172",1927,"8","Riverside (1927)","MN","1927.8"
"1173",6090,"1","Sherburne County","MN","6090.1"
"1174",6090,"2","Sherburne County","MN","6090.2"
"1175",6090,"3","Sherburne County","MN","6090.3"
"1176",2008,"4","Silver Lake","MN","2008.4"
"1177",2076,"1","Asbury","MO","2076.1"
"1178",2132,"3","Blue Valley","MO","2132.3"
"1179",2169,"2","Chamois Power Plant","MO","2169.2"
"1180",2123,"6","Columbia","MO","2123.6"
"1181",2123,"7","Columbia","MO","2123.7"
"1182",2123,"8","Columbia","MO","2123.8"
"1183",7749,"1","Essex Power Plant","MO","7749.1"
"1184",2079,"5","Hawthorn","MO","2079.5"
"1185",2079,"6","Hawthorn","MO","2079.6"
"1186",6065,"1","Iatan","MO","6065.1"
"1187",2161,"**GT2","James River","MO","2161...GT2"
"1188",2161,"3","James River","MO","2161.3"
"1189",2161,"4","James River","MO","2161.4"
"1190",2161,"5","James River","MO","2161.5"
"1191",6195,"1","John Twitty Energy Center","MO","6195.1"
"1192",2103,"1","Labadie","MO","2103.1"
"1193",2103,"2","Labadie","MO","2103.2"
"1194",2103,"3","Labadie","MO","2103.3"
"1195",2103,"4","Labadie","MO","2103.4"
"1196",2098,"6","Lake Road","MO","2098.6"
"1197",2104,"1","Meramec","MO","2104.1"
"1198",2104,"2","Meramec","MO","2104.2"
"1199",2104,"3","Meramec","MO","2104.3"
"1200",2104,"4","Meramec","MO","2104.4"
"1201",2080,"1","Montrose","MO","2080.1"
"1202",2080,"2","Montrose","MO","2080.2"
"1203",2080,"3","Montrose","MO","2080.3"
"1204",2167,"1","New Madrid Power Plant","MO","2167.1"
"1205",2167,"2","New Madrid Power Plant","MO","2167.2"
"1206",7754,"1","Nodaway Power Plant","MO","7754.1"
"1207",7754,"2","Nodaway Power Plant","MO","7754.2"
"1208",6155,"1","Rush Island","MO","6155.1"
"1209",6155,"2","Rush Island","MO","6155.2"
"1210",2094,"1","Sibley","MO","2094.1"
"1211",2094,"2","Sibley","MO","2094.2"
"1212",2094,"3","Sibley","MO","2094.3"
"1213",6768,"1","Sikeston","MO","6768.1"
"1214",2107,"1","Sioux","MO","2107.1"
"1215",2107,"2","Sioux","MO","2107.2"
"1216",7604,"1","St. Francis Power Plant","MO","7604.1"
"1217",2168,"MB1","Thomas Hill Energy Center","MO","2168.MB1"
"1218",2168,"MB2","Thomas Hill Energy Center","MO","2168.MB2"
"1219",2168,"MB3","Thomas Hill Energy Center","MO","2168.MB3"
"1220",13213,"AA-001","BTEC New Albany LLC","MS","13213.AA.001"
"1221",13213,"AA-002","BTEC New Albany LLC","MS","13213.AA.002"
"1222",13213,"AA-003","BTEC New Albany LLC","MS","13213.AA.003"
"1223",13213,"AA-004","BTEC New Albany LLC","MS","13213.AA.004"
"1224",13213,"AA-005","BTEC New Albany LLC","MS","13213.AA.005"
"1225",13213,"AA-006","BTEC New Albany LLC","MS","13213.AA.006"
"1226",2050,"1","Baxter Wilson","MS","2050.1"
"1227",2050,"2","Baxter Wilson","MS","2050.2"
"1228",55082,"AA-001","Caledonia Power I, LLC","MS","55082.AA.001"
"1229",55082,"AA-002","Caledonia Power I, LLC","MS","55082.AA.002"
"1230",55082,"AA-003","Caledonia Power I, LLC","MS","55082.AA.003"
"1231",55082,"AA-004","Caledonia Power I, LLC","MS","55082.AA.004"
"1232",55082,"AA-005","Caledonia Power I, LLC","MS","55082.AA.005"
"1233",55082,"AA-006","Caledonia Power I, LLC","MS","55082.AA.006"
"1234",2047,"5","Chevron Cogenerating Station","MS","2047.5"
"1235",6073,"1","Daniel Electric Generating Plant","MS","6073.1"
"1236",6073,"2","Daniel Electric Generating Plant","MS","6073.2"
"1237",2051,"1","Delta","MS","2051.1"
"1238",2051,"2","Delta","MS","2051.2"
"1239",8054,"1","Gerald Andrus","MS","8054.1"
"1240",2070,"**4","Moselle Generating Plant","MS","2070...4"
"1241",2070,"1","Moselle Generating Plant","MS","2070.1"
"1242",2070,"2","Moselle Generating Plant","MS","2070.2"
"1243",2070,"3","Moselle Generating Plant","MS","2070.3"
"1244",6061,"1","R D Morrow Senior Generating Plant","MS","6061.1"
"1245",6061,"2","R D Morrow Senior Generating Plant","MS","6061.2"
"1246",2053,"1A","Rex Brown","MS","2053.1A"
"1247",2053,"1B","Rex Brown","MS","2053.1B"
"1248",2053,"3","Rex Brown","MS","2053.3"
"1249",2053,"4","Rex Brown","MS","2053.4"
"1250",2048,"1","Sweatt Electric Generating Plant","MS","2048.1"
"1251",2048,"2","Sweatt Electric Generating Plant","MS","2048.2"
"1252",2049,"1","Watson Electric Generating Plant","MS","2049.1"
"1253",2049,"2","Watson Electric Generating Plant","MS","2049.2"
"1254",2049,"3","Watson Electric Generating Plant","MS","2049.3"
"1255",2049,"4","Watson Electric Generating Plant","MS","2049.4"
"1256",2049,"5","Watson Electric Generating Plant","MS","2049.5"
"1257",6076,"1","Colstrip","MT","6076.1"
"1258",6076,"2","Colstrip","MT","6076.2"
"1259",6076,"3","Colstrip","MT","6076.3"
"1260",6076,"4","Colstrip","MT","6076.4"
"1261",2187,"2","J E Corette","MT","2187.2"
"1262",6089,"B1","Lewis & Clark","MT","6089.B1"
"1263",2706,"1","Asheville","NC","2706.1"
"1264",2706,"2","Asheville","NC","2706.2"
"1265",2706,"3","Asheville","NC","2706.3"
"1266",8042,"1","Belews Creek","NC","8042.1"
"1267",8042,"2","Belews Creek","NC","8042.2"
"1268",2720,"5","Buck","NC","2720.5"
"1269",2720,"6","Buck","NC","2720.6"
"1270",2720,"7","Buck","NC","2720.7"
"1271",2720,"8","Buck","NC","2720.8"
"1272",2720,"9","Buck","NC","2720.9"
"1273",2708,"5","Cape Fear","NC","2708.5"
"1274",2708,"6","Cape Fear","NC","2708.6"
"1275",2721,"1","Cliffside","NC","2721.1"
"1276",2721,"2","Cliffside","NC","2721.2"
"1277",2721,"3","Cliffside","NC","2721.3"
"1278",2721,"4","Cliffside","NC","2721.4"
"1279",2721,"5","Cliffside","NC","2721.5"
"1280",2723,"1","Dan River","NC","2723.1"
"1281",2723,"2","Dan River","NC","2723.2"
"1282",2723,"3","Dan River","NC","2723.3"
"1283",2718,"1","G G Allen","NC","2718.1"
"1284",2718,"2","G G Allen","NC","2718.2"
"1285",2718,"3","G G Allen","NC","2718.3"
"1286",2718,"4","G G Allen","NC","2718.4"
"1287",2718,"5","G G Allen","NC","2718.5"
"1288",2709,"1","H F Lee Steam Electric Plant","NC","2709.1"
"1289",2709,"2","H F Lee Steam Electric Plant","NC","2709.2"
"1290",2709,"3","H F Lee Steam Electric Plant","NC","2709.3"
"1291",2713,"1","L V Sutton","NC","2713.1"
"1292",2713,"2","L V Sutton","NC","2713.2"
"1293",2713,"3","L V Sutton","NC","2713.3"
"1294",7277,"1","Lincoln","NC","7277.1"
"1295",7277,"10","Lincoln","NC","7277.10"
"1296",7277,"11","Lincoln","NC","7277.11"
"1297",7277,"12","Lincoln","NC","7277.12"
"1298",7277,"13","Lincoln","NC","7277.13"
"1299",7277,"14","Lincoln","NC","7277.14"
"1300",7277,"15","Lincoln","NC","7277.15"
"1301",7277,"16","Lincoln","NC","7277.16"
"1302",7277,"2","Lincoln","NC","7277.2"
"1303",7277,"3","Lincoln","NC","7277.3"
"1304",7277,"4","Lincoln","NC","7277.4"
"1305",7277,"5","Lincoln","NC","7277.5"
"1306",7277,"6","Lincoln","NC","7277.6"
"1307",7277,"7","Lincoln","NC","7277.7"
"1308",7277,"8","Lincoln","NC","7277.8"
"1309",7277,"9","Lincoln","NC","7277.9"
"1310",2727,"1","Marshall","NC","2727.1"
"1311",2727,"2","Marshall","NC","2727.2"
"1312",2727,"3","Marshall","NC","2727.3"
"1313",2727,"4","Marshall","NC","2727.4"
"1314",6250,"1A","Mayo","NC","6250.1A"
"1315",6250,"1B","Mayo","NC","6250.1B"
"1316",2732,"10","Riverbend","NC","2732.10"
"1317",2732,"7","Riverbend","NC","2732.7"
"1318",2732,"8","Riverbend","NC","2732.8"
"1319",2732,"9","Riverbend","NC","2732.9"
"1320",2712,"1","Roxboro","NC","2712.1"
"1321",2712,"2","Roxboro","NC","2712.2"
"1322",2712,"3A","Roxboro","NC","2712.3A"
"1323",2712,"3B","Roxboro","NC","2712.3B"
"1324",2712,"4A","Roxboro","NC","2712.4A"
"1325",2712,"4B","Roxboro","NC","2712.4B"
"1326",2716,"1","W H Weatherspoon","NC","2716.1"
"1327",2716,"2","W H Weatherspoon","NC","2716.2"
"1328",2716,"3","W H Weatherspoon","NC","2716.3"
"1329",6469,"B1","Antelope Valley","ND","6469.B1"
"1330",6469,"B2","Antelope Valley","ND","6469.B2"
"1331",6030,"1","Coal Creek","ND","6030.1"
"1332",6030,"2","Coal Creek","ND","6030.2"
"1333",8222,"B1","Coyote","ND","8222.B1"
"1334",2817,"1","Leland Olds","ND","2817.1"
"1335",2817,"2","Leland Olds","ND","2817.2"
"1336",2823,"B1","Milton R Young","ND","2823.B1"
"1337",2823,"B2","Milton R Young","ND","2823.B2"
"1338",2790,"B2","R M Heskett","ND","2790.B2"
"1339",2824,"1","Stanton","ND","2824.1"
"1340",2824,"10","Stanton","ND","2824.10"
"1341",2241,"B-3","C W Burdick","NE","2241.B.3"
"1342",2226,"1","Canaday","NE","2226.1"
"1343",6077,"1","Gerald Gentleman Station","NE","6077.1"
"1344",6077,"2","Gerald Gentleman Station","NE","6077.2"
"1345",60,"1","Gerald Whelan Energy Center","NE","60.1"
"1346",2240,"8","Lon D Wright Power Plant","NE","2240.8"
"1347",6096,"1","Nebraska City Station","NE","6096.1"
"1348",2291,"1","North Omaha Station","NE","2291.1"
"1349",2291,"2","North Omaha Station","NE","2291.2"
"1350",2291,"3","North Omaha Station","NE","2291.3"
"1351",2291,"4","North Omaha Station","NE","2291.4"
"1352",2291,"5","North Omaha Station","NE","2291.5"
"1353",59,"1","Platte","NE","59.1"
"1354",6373,"2","Rokeby","NE","6373.2"
"1355",2292,"CT3","Sarpy County Station","NE","2292.CT3"
"1356",2277,"1","Sheldon","NE","2277.1"
"1357",2277,"2","Sheldon","NE","2277.2"
"1358",2362,"CT1","Lost Nation","NH","2362.CT1"
"1359",2364,"1","Merrimack","NH","2364.1"
"1360",2364,"2","Merrimack","NH","2364.2"
"1361",2364,"CT1","Merrimack","NH","2364.CT1"
"1362",2364,"CT2","Merrimack","NH","2364.CT2"
"1363",8002,"1","Newington","NH","8002.1"
"1364",2367,"4","Schiller","NH","2367.4"
"1365",2367,"5","Schiller","NH","2367.5"
"1366",2367,"6","Schiller","NH","2367.6"
"1367",2367,"CT1","Schiller","NH","2367.CT1"
"1368",2369,"CT1","White Lake","NH","2369.CT1"
"1369",2378,"1","B L England","NJ","2378.1"
"1370",2378,"2","B L England","NJ","2378.2"
"1371",2378,"3","B L England","NJ","2378.3"
"1372",2397,"A01001","Bayonne Generating Station","NJ","2397.A01001"
"1373",2397,"A02001","Bayonne Generating Station","NJ","2397.A02001"
"1374",50497,"1001","Bayonne Plant Holding, LLC","NJ","50497.1001"
"1375",50497,"2001","Bayonne Plant Holding, LLC","NJ","50497.2001"
"1376",50497,"4001","Bayonne Plant Holding, LLC","NJ","50497.4001"
"1377",880016,"10001","Bayway Refinery","NJ","880016.10001"
"1378",880016,"10003","Bayway Refinery","NJ","880016.10003"
"1379",2398,"1101","Bergen","NJ","2398.1101"
"1380",2398,"1201","Bergen","NJ","2398.1201"
"1381",2398,"1301","Bergen","NJ","2398.1301"
"1382",2398,"1401","Bergen","NJ","2398.1401"
"1383",2398,"3001","Bergen","NJ","2398.3001"
"1384",2399,"101","Burlington Generating Station","NJ","2399.101"
"1385",2399,"102","Burlington Generating Station","NJ","2399.102"
"1386",2399,"103","Burlington Generating Station","NJ","2399.103"
"1387",2399,"104","Burlington Generating Station","NJ","2399.104"
"1388",2399,"12001","Burlington Generating Station","NJ","2399.12001"
"1389",2399,"14001","Burlington Generating Station","NJ","2399.14001"
"1390",2399,"16001","Burlington Generating Station","NJ","2399.16001"
"1391",2399,"18001","Burlington Generating Station","NJ","2399.18001"
"1392",2399,"28001","Burlington Generating Station","NJ","2399.28001"
"1393",2399,"30001","Burlington Generating Station","NJ","2399.30001"
"1394",2399,"32001","Burlington Generating Station","NJ","2399.32001"
"1395",2399,"34001","Burlington Generating Station","NJ","2399.34001"
"1396",2399,"4001","Burlington Generating Station","NJ","2399.4001"
"1397",2399,"7","Burlington Generating Station","NJ","2399.7"
"1398",10751,"2001","Camden Plant Holding, LLC","NJ","10751.2001"
"1399",2379,"2001","Carlls Corner Energy Center","NJ","2379.2001"
"1400",2379,"3001","Carlls Corner Energy Center","NJ","2379.3001"
"1401",10566,"1001","Carneys Point","NJ","10566.1001"
"1402",10566,"1002","Carneys Point","NJ","10566.1002"
"1403",2380,"2001","Cedar Energy Station","NJ","2380.2001"
"1404",2380,"3001","Cedar Energy Station","NJ","2380.3001"
"1405",2380,"4001","Cedar Energy Station","NJ","2380.4001"
"1406",5083,"4001","Cumberland Energy Center","NJ","5083.4001"
"1407",54416,"189003","DSM Nutritional Products, Inc","NJ","54416.189003"
"1408",2384,"9001","Deepwater","NJ","2384.9001"
"1409",2384,"1","Deepwater","NJ","2384.1"
"1410",2384,"4","Deepwater","NJ","2384.4"
"1411",2384,"6","Deepwater","NJ","2384.6"
"1412",2384,"8","Deepwater","NJ","2384.8"
"1413",10805,"2001","E F Kenilworth, Inc.","NJ","10805.2001"
"1414",50799,"1001","EFS Parlin Holdings, LLC","NJ","50799.1001"
"1415",50799,"3001","EFS Parlin Holdings, LLC","NJ","50799.3001"
"1416",50561,"1","Eagle Point Power Generation","NJ","50561.1"
"1417",50561,"2","Eagle Point Power Generation","NJ","50561.2"
"1418",2400,"1001","Edison","NJ","2400.1001"
"1419",2400,"11001","Edison","NJ","2400.11001"
"1420",2400,"13001","Edison","NJ","2400.13001"
"1421",2400,"15001","Edison","NJ","2400.15001"
"1422",2400,"17001","Edison","NJ","2400.17001"
"1423",2400,"19001","Edison","NJ","2400.19001"
"1424",2400,"21001","Edison","NJ","2400.21001"
"1425",2400,"23001","Edison","NJ","2400.23001"
"1426",2400,"3001","Edison","NJ","2400.3001"
"1427",2400,"5001","Edison","NJ","2400.5001"
"1428",2400,"7001","Edison","NJ","2400.7001"
"1429",2400,"9001","Edison","NJ","2400.9001"
"1430",50852,"2001","Elmwood Park Power - LLC","NJ","50852.2001"
"1431",54640,"1001","Essential Power Lakewood, LLC","NJ","54640.1001"
"1432",54640,"2001","Essential Power Lakewood, LLC","NJ","54640.2001"
"1433",2401,"10001","Essex","NJ","2401.10001"
"1434",2401,"12001","Essex","NJ","2401.12001"
"1435",2401,"14001","Essex","NJ","2401.14001"
"1436",2401,"16001","Essex","NJ","2401.16001"
"1437",2401,"18001","Essex","NJ","2401.18001"
"1438",2401,"20001","Essex","NJ","2401.20001"
"1439",2401,"2001","Essex","NJ","2401.2001"
"1440",2401,"22001","Essex","NJ","2401.22001"
"1441",2401,"24001","Essex","NJ","2401.24001"
"1442",2401,"26001","Essex","NJ","2401.26001"
"1443",2401,"28001","Essex","NJ","2401.28001"
"1444",2401,"35001","Essex","NJ","2401.35001"
"1445",2401,"4001","Essex","NJ","2401.4001"
"1446",7138,"2001","Forked River Power","NJ","7138.2001"
"1447",7138,"3001","Forked River Power","NJ","7138.3001"
"1448",2393,"15001","Gilbert Generating Station","NJ","2393.15001"
"1449",2393,"16001","Gilbert Generating Station","NJ","2393.16001"
"1450",2393,"17001","Gilbert Generating Station","NJ","2393.17001"
"1451",2393,"18001","Gilbert Generating Station","NJ","2393.18001"
"1452",2393,"4","Gilbert Generating Station","NJ","2393.4"
"1453",2393,"5","Gilbert Generating Station","NJ","2393.5"
"1454",2393,"6","Gilbert Generating Station","NJ","2393.6"
"1455",2393,"7","Gilbert Generating Station","NJ","2393.7"
"1456",2393,"9","Gilbert Generating Station","NJ","2393.9"
"1457",8227,"3001","Glen Gardner","NJ","8227.3001"
"1458",8227,"4001","Glen Gardner","NJ","8227.4001"
"1459",8227,"5001","Glen Gardner","NJ","8227.5001"
"1460",8227,"6001","Glen Gardner","NJ","8227.6001"
"1461",8227,"7001","Glen Gardner","NJ","8227.7001"
"1462",8227,"8001","Glen Gardner","NJ","8227.8001"
"1463",8227,"9001","Glen Gardner","NJ","8227.9001"
"1464",8227,"10001","Glen Gardner","NJ","8227.10001"
"1465",2434,"5001","Howard M Down","NJ","2434.5001"
"1466",2434,"6001","Howard M Down","NJ","2434.6001"
"1467",2403,"1","Hudson Generating Station","NJ","2403.1"
"1468",2403,"2","Hudson Generating Station","NJ","2403.2"
"1469",2403,"8001","Hudson Generating Station","NJ","2403.8001"
"1470",2404,"11001","Kearny Generating Station","NJ","2404.11001"
"1471",2404,"15001","Kearny Generating Station","NJ","2404.15001"
"1472",2404,"16001","Kearny Generating Station","NJ","2404.16001"
"1473",2404,"17001","Kearny Generating Station","NJ","2404.17001"
"1474",2404,"5001","Kearny Generating Station","NJ","2404.5001"
"1475",2404,"7","Kearny Generating Station","NJ","2404.7"
"1476",2404,"7001","Kearny Generating Station","NJ","2404.7001"
"1477",2404,"8","Kearny Generating Station","NJ","2404.8"
"1478",2404,"9001","Kearny Generating Station","NJ","2404.9001"
"1479",50006,"5001","Linden Cogeneration Facility","NJ","50006.5001"
"1480",50006,"6001","Linden Cogeneration Facility","NJ","50006.6001"
"1481",50006,"7001","Linden Cogeneration Facility","NJ","50006.7001"
"1482",50006,"8001","Linden Cogeneration Facility","NJ","50006.8001"
"1483",50006,"9001","Linden Cogeneration Facility","NJ","50006.9001"
"1484",2406,"11","Linden Generating Station","NJ","2406.11"
"1485",2406,"12","Linden Generating Station","NJ","2406.12"
"1486",2406,"13","Linden Generating Station","NJ","2406.13"
"1487",2406,"2","Linden Generating Station","NJ","2406.2"
"1488",2406,"7","Linden Generating Station","NJ","2406.7"
"1489",2406,"7001","Linden Generating Station","NJ","2406.7001"
"1490",2406,"8","Linden Generating Station","NJ","2406.8"
"1491",10043,"1001","Logan Generating Plant","NJ","10043.1001"
"1492",2408,"1","Mercer Generating Station","NJ","2408.1"
"1493",2408,"2","Mercer Generating Station","NJ","2408.2"
"1494",2408,"7001","Mercer Generating Station","NJ","2408.7001"
"1495",8008,"1001","Mickleton Energy Center","NJ","8008.1001"
"1496",2382,"3001","Middle Energy Center","NJ","2382.3001"
"1497",2382,"4001","Middle Energy Center","NJ","2382.4001"
"1498",2382,"5001","Middle Energy Center","NJ","2382.5001"
"1499",10616,"4001","Milford Power (10616)","NJ","10616.4001"
"1500",2383,"10001","Missouri Avenue Energy Center","NJ","2383.10001"
"1501",2383,"11001","Missouri Avenue Energy Center","NJ","2383.11001"
"1502",2383,"12001","Missouri Avenue Energy Center","NJ","2383.12001"
"1503",2409,"1001","National Park","NJ","2409.1001"
"1504",50385,"1001","Newark Bay Cogen","NJ","50385.1001"
"1505",50385,"2001","Newark Bay Cogen","NJ","50385.2001"
"1506",50385,"3001","Newark Bay Cogen","NJ","50385.3001"
"1507",50797,"1001","Newark Power Plant","NJ","50797.1001"
"1508",10308,"1001","North Jersey Energy Associates","NJ","10308.1001"
"1509",10308,"1002","North Jersey Energy Associates","NJ","10308.1002"
"1510",50628,"748001","Paulsboro Refining Company LLC","NJ","50628.748001"
"1511",50628,"749001","Paulsboro Refining Company LLC","NJ","50628.749001"
"1512",50628,"751001","Paulsboro Refining Company LLC","NJ","50628.751001"
"1513",50628,"752001","Paulsboro Refining Company LLC","NJ","50628.752001"
"1514",10099,"1001","Pedricktown Cogeneration Plant","NJ","10099.1001"
"1515",2410,"2001","Salem Generating Station","NJ","2410.2001"
"1516",2390,"12001","Sayreville","NJ","2390.12001"
"1517",2390,"14001","Sayreville","NJ","2390.14001"
"1518",2390,"15001","Sayreville","NJ","2390.15001"
"1519",2390,"16001","Sayreville","NJ","2390.16001"
"1520",2390,"7","Sayreville","NJ","2390.7"
"1521",2390,"8","Sayreville","NJ","2390.8"
"1522",2411,"1","Sewaren Generating Station","NJ","2411.1"
"1523",2411,"12001","Sewaren Generating Station","NJ","2411.12001"
"1524",2411,"2","Sewaren Generating Station","NJ","2411.2"
"1525",2411,"3","Sewaren Generating Station","NJ","2411.3"
"1526",2411,"4","Sewaren Generating Station","NJ","2411.4"
"1527",7288,"1","Sherman Avenue","NJ","7288.1"
"1528",55113,"86001","Sunoco, Inc. Eagle Point Facility","NJ","55113.86001"
"1529",55113,"87001","Sunoco, Inc. Eagle Point Facility","NJ","55113.87001"
"1530",55113,"88001","Sunoco, Inc. Eagle Point Facility","NJ","55113.88001"
"1531",54807,"1001","Vineland Cogeneration","NJ","54807.1001"
"1532",2385,"9001","Werner","NJ","2385.9001"
"1533",2385,"10001","Werner","NJ","2385.10001"
"1534",2385,"11001","Werner","NJ","2385.11001"
"1535",2385,"12001","Werner","NJ","2385.12001"
"1536",6776,"2001","West Station","NJ","6776.2001"
"1537",2454,"121B","Cunningham","NM","2454.121B"
"1538",2454,"122B","Cunningham","NM","2454.122B"
"1539",2454,"123T","Cunningham","NM","2454.123T"
"1540",2454,"124T","Cunningham","NM","2454.124T"
"1541",87,"1","Escalante","NM","87.1"
"1542",2442,"1","Four Corners Steam Elec Station","NM","2442.1"
"1543",2442,"2","Four Corners Steam Elec Station","NM","2442.2"
"1544",2442,"3","Four Corners Steam Elec Station","NM","2442.3"
"1545",2442,"4","Four Corners Steam Elec Station","NM","2442.4"
"1546",2442,"5","Four Corners Steam Elec Station","NM","2442.5"
"1547",2446,"051B","Maddox","NM","2446.051B"
"1548",54814,"1","Milagro Cogeneration and Gas Plant","NM","54814.1"
"1549",54814,"2","Milagro Cogeneration and Gas Plant","NM","54814.2"
"1550",2473,"S2","North Lovington","NM","2473.S2"
"1551",2450,"1","Reeves Generating Station","NM","2450.1"
"1552",2450,"2","Reeves Generating Station","NM","2450.2"
"1553",2450,"3","Reeves Generating Station","NM","2450.3"
"1554",2444,"6","Rio Grande","NM","2444.6"
"1555",2444,"7","Rio Grande","NM","2444.7"
"1556",2444,"8","Rio Grande","NM","2444.8"
"1557",2451,"1","San Juan","NM","2451.1"
"1558",2451,"2","San Juan","NM","2451.2"
"1559",2451,"3","San Juan","NM","2451.3"
"1560",2451,"4","San Juan","NM","2451.4"
"1561",2322,"1","Clark","NV","2322.1"
"1562",2322,"2","Clark","NV","2322.2"
"1563",2322,"3","Clark","NV","2322.3"
"1564",2330,"1","Fort Churchill","NV","2330.1"
"1565",2330,"2","Fort Churchill","NV","2330.2"
"1566",7082,"**3","Harry Allen","NV","7082...3"
