year,pop_name,state_name,reg,relative_PWE_enhancement
2001,Asian,Connecticut,Northeast,1.10933779194872
2018,Asian,Connecticut,Northeast,1.1707830033633
1999,Hispanic,Connecticut,Northeast,0.880519434725971
2019,Pacific,Connecticut,Northeast,0.958554651553749
2006,Native,Connecticut,Northeast,0.818080150421953
2017,Native,Connecticut,Northeast,0.919358003609961
2006,Asian,Connecticut,Northeast,1.08542281036405
2017,Pacific,Connecticut,Northeast,0.947387940170134
2014,Black,Connecticut,Northeast,1.12155680141461
2000,Pacific,Connecticut,Northeast,0.851897662884625
2007,Pacific,Connecticut,Northeast,0.842304639557703
2020,Native,Connecticut,Northeast,0.937259120728491
2020,White,Connecticut,Northeast,0.956587109044476
2016,Black,Connecticut,Northeast,1.13426773495744
2003,Native,Connecticut,Northeast,0.815176934495482
2016,Hispanic,Connecticut,Northeast,1.01750771906156
2014,Pacific,Connecticut,Northeast,0.941964960144701
2004,Native,Connecticut,Northeast,0.807426517911669
2008,Native,Connecticut,Northeast,0.802851151334007
2001,Hispanic,Connecticut,Northeast,0.968334710750829
2011,Black,Connecticut,Northeast,1.03348375137497
2004,Asian,Connecticut,Northeast,1.06484401394856
2016,White,Connecticut,Northeast,0.958809170696839
2020,Hispanic,Connecticut,Northeast,1.04600615962058
2011,Native,Connecticut,Northeast,0.877406875408544
2015,Black,Connecticut,Northeast,1.14217055235172
2020,Pacific,Connecticut,Northeast,0.968253518986198
2009,Asian,Connecticut,Northeast,1.18860690783531
2006,Black,Connecticut,Northeast,1.10016482789484
2015,Native,Connecticut,Northeast,0.943515920211493
2002,Pacific,Connecticut,Northeast,0.89154179228652
2017,Hispanic,Connecticut,Northeast,1.02253420894926
2019,White,Connecticut,Northeast,0.955042160963593
2003,White,Connecticut,Northeast,0.985491609675788
2008,Pacific,Connecticut,Northeast,0.878518483631279
2002,White,Connecticut,Northeast,0.985574445682321
2020,Black,Connecticut,Northeast,1.11832259631165
2003,Asian,Connecticut,Northeast,1.07923016505894
2014,Hispanic,Connecticut,Northeast,1.01737863561343
2000,White,Connecticut,Northeast,0.980456835768131
2017,Asian,Connecticut,Northeast,1.15145817955924
2016,Native,Connecticut,Northeast,0.931108519266679
2001,Black,Connecticut,Northeast,1.09343315084344
2009,Black,Connecticut,Northeast,1.1211432295975
2020,Asian,Connecticut,Northeast,1.20851426901507
2016,Pacific,Connecticut,Northeast,0.943108298548838
2006,Pacific,Connecticut,Northeast,0.870034433523129
2011,Hispanic,Connecticut,Northeast,0.988570579235196
2003,Hispanic,Connecticut,Northeast,0.953412184084411
2007,White,Delaware,South,0.966529531960012
2010,Native,Delaware,South,0.916445775303764
2015,Native,Delaware,South,0.909077617490868
2010,Hispanic,Delaware,South,0.984746967247813
1999,Hispanic,Delaware,South,0.938579243208545
2007,Hispanic,Delaware,South,0.94763343615309
2018,White,Delaware,South,0.955379146661602
2010,Black,Delaware,South,1.13703006768684
2007,Pacific,Delaware,South,0.960481981474424
2006,Pacific,Delaware,South,0.956537179690316
2007,Native,Delaware,South,0.790060953217101
2006,White,Delaware,South,0.968464799383387
2009,Pacific,Delaware,South,1.00278042723455
2000,Black,Delaware,South,1.05444396033312
2014,White,Delaware,South,0.946816773323726
2002,Asian,Delaware,South,1.20543416682447
2003,Pacific,Delaware,South,0.939873677067926
2017,Hispanic,Delaware,South,1.03108506998261
2001,White,Delaware,South,0.977244965409989
2019,Black,Delaware,South,1.14166013326487
2013,Asian,Delaware,South,1.26874037837057
2002,Hispanic,Delaware,South,0.94697349333677
2012,White,Delaware,South,0.952217539483799
2016,Black,Delaware,South,1.11106178603172
2002,White,Delaware,South,0.977815050531201
2015,Hispanic,Delaware,South,0.99004791176439
2007,Black,Delaware,South,1.10037450900799
2006,Native,Delaware,South,0.784936406089465
2014,Pacific,Delaware,South,0.971925805817763
2017,Native,Delaware,South,0.903000845402599
1999,Native,Delaware,South,0.79466207442938
2015,Pacific,Delaware,South,0.963973477823917
2007,Asian,Delaware,South,1.2007236862668
2017,Pacific,Delaware,South,0.972936720998938
2009,Native,Delaware,South,0.809932618330542
2003,Native,Delaware,South,0.793338646341873
2012,Native,Delaware,South,0.883018827662004
2015,Black,Delaware,South,1.12999688157142
2008,Black,Delaware,South,1.10458435787834
2019,Native,Delaware,South,0.8986184890101
2004,Pacific,Delaware,South,0.961863855295721
2002,Black,Delaware,South,1.05740666961352
2017,Black,Delaware,South,1.14290256444397
2018,Native,Delaware,South,0.872775681581138
2012,Asian,Delaware,South,1.30641052453006
1999,White,Delaware,South,0.981278982351192
2014,Asian,Delaware,South,1.24349583200385
2009,White,Delaware,South,0.955429641383002
2017,White,Delaware,South,0.938794308731921
2005,Native,Delaware,South,0.802678719824007
2005,Black,Delaware,South,1.05141775581057
2009,Asian,Delaware,South,1.25872776984509
2011,White,Delaware,South,0.941154338594911
2009,Hispanic,Delaware,South,0.966748925247156
2000,Hispanic,Delaware,South,0.936165834991474
2012,Pacific,Delaware,South,0.974431437977589
2003,White,Delaware,South,0.983976137186397
2004,White,Delaware,South,0.982461322971585
2000,Pacific,Delaware,South,0.918462583423607
2008,Native,Delaware,South,0.775986675120837
1999,Asian,Delaware,South,1.20980180098476
2016,Asian,Delaware,South,1.29009179713673
2000,White,Delaware,South,0.981471338638385
2018,Asian,Delaware,South,1.26126503623115
2004,Hispanic,Delaware,South,1.00279347810898
2005,Hispanic,Delaware,South,0.896103559961691
2018,Black,Delaware,South,1.08576233240603
2009,Black,Delaware,South,1.12676447844088
2016,Native,Delaware,South,0.889964677835262
2008,Hispanic,Delaware,South,0.974845672139885
2004,Asian,Delaware,South,1.22701984554708
2016,Pacific,Delaware,South,0.976561345478069
2000,Native,Delaware,South,0.810023229741508
2015,White,Delaware,South,0.946288815545182
2005,Asian,Delaware,South,1.13265754371679
1999,Black,Delaware,South,1.0433588765311
2002,Pacific,Delaware,South,0.938195666368225
2002,Native,Delaware,South,0.815109486058026
2008,White,Delaware,South,0.962320451514187
2016,Hispanic,Delaware,South,1.03996318145792
2018,Hispanic,Delaware,South,1.00857758925484
2017,Asian,Delaware,South,1.28425250473552
2010,Pacific,Delaware,South,0.98074453958428
2018,Pacific,Delaware,South,0.941248639610169
1999,Pacific,Delaware,South,0.925841500299156
2010,White,Delaware,South,0.95134539282091
2014,Black,Delaware,South,1.13336503800491
2006,Black,Delaware,South,1.08746938038668
2000,Asian,Delaware,South,1.1560849354638
2014,Hispanic,Delaware,South,0.991985356235952
2011,Native,Delaware,South,0.886567074455604
2019,Hispanic,Delaware,South,1.04817322604228
2001,Black,Delaware,South,1.05961888393299
2006,Hispanic,Delaware,South,0.950210105069949
2013,Native,Delaware,South,0.892574890376409
2011,Pacific,Delaware,South,0.981221574865678
2013,Pacific,Delaware,South,0.97220634415126
2003,Asian,Delaware,South,1.19675876823054
2019,White,Delaware,South,0.936238897586491
2020,Asian,Delaware,South,1.37033377309049
2015,Asian,Delaware,South,1.25242936666469
2012,Black,Delaware,South,1.09941064655475
2001,Pacific,Delaware,South,0.927781222032695
2012,Hispanic,Delaware,South,1.01094565154309
2011,Hispanic,Delaware,South,1.01493387726797
2013,Hispanic,Delaware,South,1.01185471075903
2010,Asian,Delaware,South,1.21707389180115
2001,Asian,Delaware,South,1.21951261659653
2019,Pacific,Delaware,South,0.975480269686189
2005,White,Delaware,South,0.982271374236276
2011,Black,Delaware,South,1.13501237166722
2013,Black,Delaware,South,1.14343217482479
2008,Asian,Delaware,South,1.24742276911862
2016,White,Delaware,South,0.947326900048561
2020,White,Delaware,South,0.936091503502544
2014,Native,Delaware,South,0.903453914105178
2004,Native,Delaware,South,0.7993834406026
2004,Black,Delaware,South,1.02842877124112
2003,Black,Delaware,South,1.03155036831928
2020,Black,Delaware,South,1.11731527233575
2003,Hispanic,Delaware,South,0.982781496295135
2006,Asian,Delaware,South,1.2244700815777
2001,Native,Delaware,South,0.75456873629225
2008,Pacific,Delaware,South,0.979201335168447
2019,Asian,Delaware,South,1.30458295995008
2011,Asian,Delaware,South,1.34801652174894
2020,Hispanic,Delaware,South,1.10213194515998
2005,Pacific,Delaware,South,0.912203544134943
2020,Pacific,Delaware,South,0.984700325691731
2001,Hispanic,Delaware,South,0.933084703962456
2013,White,Delaware,South,0.94403004474855
2020,Native,Delaware,South,0.922820485214258
2019,Pacific,Florida,South,0.865987945938717
2019,Hispanic,Florida,South,0.739293944477079
2002,Hispanic,Florida,South,0.619529990867276
1999,Native,Florida,South,0.931789943849796
2005,White,Florida,South,0.952636252345347
2018,Hispanic,Florida,South,0.670375193362525
2007,Black,Florida,South,1.23234019373425
1999,White,Florida,South,0.955873692124883
2016,White,Florida,South,0.967675106389533
1999,Pacific,Florida,South,0.7634217348528
2010,Black,Florida,South,1.24722969220106
2002,Asian,Florida,South,0.871405472615783
2008,Hispanic,Florida,South,0.596940443659509
2013,Black,Florida,South,1.13866064764149
2005,Pacific,Florida,South,0.758294495207386
2015,Pacific,Florida,South,0.854616720677812
2010,Native,Florida,South,0.947819830281193
2010,Asian,Florida,South,0.89178399020863
2020,Pacific,Florida,South,0.882516145241698
2015,White,Florida,South,0.970968555770926
2009,White,Florida,South,0.96018145839069
2012,Native,Florida,South,0.918366222325794
2010,White,Florida,South,0.953181202968752
2000,Asian,Florida,South,0.925715252707408
2016,Hispanic,Florida,South,0.796791833038822
2007,Hispanic,Florida,South,0.620207308708478
2017,Hispanic,Florida,South,0.706457569417323
2009,Native,Florida,South,0.859086093814789
2003,Asian,Florida,South,0.949944657219022
2018,Native,Florida,South,0.902353596564222
2007,White,Florida,South,0.96009020313589
2014,White,Florida,South,0.959058590474967
2014,Black,Florida,South,1.2146637249871
2010,Pacific,Florida,South,0.852740103299272
2008,Asian,Florida,South,0.927141932044707
2009,Asian,Florida,South,0.936970498830176
2006,Black,Florida,South,1.27551319176676
1999,Black,Florida,South,1.24451426304929
2002,White,Florida,South,0.95185696520535
2007,Native,Florida,South,0.853244975034968
2015,Native,Florida,South,0.863177737960377
2010,Hispanic,Florida,South,0.666918457597126
2002,Black,Florida,South,1.27037878139531
2005,Asian,Florida,South,0.8772166272251
2018,White,Florida,South,0.968278673851988
2000,Native,Florida,South,0.858368506308475
2016,Asian,Florida,South,0.935323855867169
2001,White,Florida,South,0.957755821832925
2004,Hispanic,Florida,South,0.626093576297601
1999,Asian,Florida,South,0.913839976978335
2019,Native,Florida,South,0.906572361516122
1999,Hispanic,Florida,South,0.640101942182154
2009,Hispanic,Florida,South,0.605068738599566
2008,Native,Florida,South,0.840679410104556
2016,Native,Florida,South,0.996519777528648
2019,White,Florida,South,0.958373344280337
2003,Hispanic,Florida,South,0.59851806990709
2016,Pacific,Florida,South,0.883492092036275
2004,Asian,Florida,South,0.951790001428386
2008,Pacific,Florida,South,0.739271849526399
2005,Black,Florida,South,1.26562408378713
2005,Hispanic,Florida,South,0.651545486138475
2008,Black,Florida,South,1.2325666095775
2000,White,Florida,South,0.963146499230845
2016,Black,Florida,South,1.16311263318417
2012,Pacific,Florida,South,0.837113269829586
2017,Black,Florida,South,1.17992217117051
2006,Native,Florida,South,0.872165059781372
2017,Native,Florida,South,0.934079218337193
2013,Asian,Florida,South,0.98862743311879
2009,Pacific,Florida,South,0.75355936987737
2018,Pacific,Florida,South,0.840716681069165
2012,Black,Florida,South,1.19632633876561
2020,White,Florida,South,0.962405243579321
2017,White,Florida,South,0.961191538944947
2014,Hispanic,Florida,South,0.721400174804874
2001,Pacific,Florida,South,0.764396624790892
2015,Hispanic,Florida,South,0.687197965457313
2009,Black,Florida,South,1.21493161339704
2018,Asian,Florida,South,0.934782149956106
2013,Native,Florida,South,0.981145319714439
2004,Pacific,Florida,South,0.765738263057057
2007,Pacific,Florida,South,0.741718921974337
2004,White,Florida,South,0.95689492874743
2003,Black,Florida,South,1.24790058046087
2020,Native,Florida,South,0.956058481686277
2020,Black,Florida,South,1.16534626068463
2020,Hispanic,Florida,South,0.732737264712715
2017,Pacific,Florida,South,0.869139192503091
2002,Pacific,Florida,South,0.749527463492189
2013,Hispanic,Florida,South,0.706959821731923
2019,Black,Florida,South,1.21362227749102
2003,Pacific,Florida,South,0.754078076166169
2001,Asian,Florida,South,0.967687496112561
2005,Native,Florida,South,0.910729916309049
2013,White,Florida,South,0.970960184744336
2011,Asian,Florida,South,0.938928750542247
2006,White,Florida,South,0.950762964250492
2000,Hispanic,Florida,South,0.640946481667651
2001,Hispanic,Florida,South,0.606127626615043
2007,Asian,Florida,South,0.867329919971234
2002,Native,Florida,South,0.943538206708413
2000,Pacific,Florida,South,0.752314941529781
2017,Asian,Florida,South,0.991011528009729
2003,Native,Florida,South,0.866032318387189
2004,Native,Florida,South,0.900878509068302
2018,Black,Florida,South,1.16481918591521
2014,Pacific,Florida,South,0.862472125502185
2012,Asian,Florida,South,0.974180293713107
2006,Pacific,Florida,South,0.761944206517539
2012,White,Florida,South,0.960070673810912
2001,Native,Florida,South,0.901175544460077
2006,Asian,Florida,South,0.876036511312803
2011,Black,Florida,South,1.24022093489727
2015,Black,Florida,South,1.15986350784556
2011,White,Florida,South,0.952292994585982
2012,Hispanic,Florida,South,0.698272795117816
2013,Pacific,Florida,South,0.850152453048863
2008,White,Florida,South,0.957562499613251
2020,Asian,Florida,South,1.01684979142823
2006,Hispanic,Florida,South,0.64936888097398
2019,Asian,Florida,South,0.91009987997831
2000,Black,Florida,South,1.20987667202445
2015,Asian,Florida,South,0.909605021898671
2011,Native,Florida,South,0.906868282870065
2014,Native,Florida,South,0.87155550168259
2001,Black,Florida,South,1.22796925408576
2014,Asian,Florida,South,0.912118992150278
2003,White,Florida,South,0.95451475388727
2004,Black,Florida,South,1.23174030086991
2011,Pacific,Florida,South,0.851647760926395
2011,Hispanic,Florida,South,0.634681472402173
2019,Hispanic,Georgia,South,0.745280470668929
2015,Native,Georgia,South,0.786773306171393
2013,Asian,Georgia,South,0.942401982961057
2007,Native,Georgia,South,0.749764298136873
2018,Hispanic,Georgia,South,0.755952945272516
2015,Hispanic,Georgia,South,0.76866860787779
2007,White,Georgia,South,0.989150490961412
2007,Black,Georgia,South,1.08609872242239
2002,White,Georgia,South,0.99647715526157
1999,Hispanic,Georgia,South,0.680933651164228
2016,Black,Georgia,South,1.04821421388877
1999,Native,Georgia,South,0.750733571560259
1999,Pacific,Georgia,South,0.717496571715566
2007,Pacific,Georgia,South,0.746418708663107
2007,Hispanic,Georgia,South,0.677403523937014
2002,Hispanic,Georgia,South,0.746149293057579
2001,White,Georgia,South,1.00222543306589
2015,Asian,Georgia,South,0.854378754376873
2015,Pacific,Georgia,South,0.822379304686708
1999,Asian,Georgia,South,0.81606680511731
2009,Asian,Georgia,South,0.896301848968281
1999,Black,Georgia,South,1.03469129335548
2013,Native,Georgia,South,0.802534727122256
2008,Black,Georgia,South,1.09711129167234
2009,Hispanic,Georgia,South,0.748151753194751
2018,Black,Georgia,South,0.984731222932889
2006,White,Georgia,South,0.986967862277683
2016,Pacific,Georgia,South,0.823833963137755
2012,Asian,Georgia,South,0.888386730679245
2005,Asian,Georgia,South,0.831445833849498
2007,Asian,Georgia,South,0.806419738362431
2017,Pacific,Georgia,South,0.83932861425141
2003,Native,Georgia,South,0.75238698955522
2012,Native,Georgia,South,0.801554300068401
2005,Hispanic,Georgia,South,0.778386515211067
2004,Native,Georgia,South,0.769056770015023
2006,Native,Georgia,South,0.742303208497838
2004,Pacific,Georgia,South,0.764070740332678
2011,White,Georgia,South,0.968056291936361
2002,Black,Georgia,South,1.04104931344317
2014,White,Georgia,South,0.972856330974639
2004,White,Georgia,South,0.991529180669693
2018,Native,Georgia,South,0.832516937415772
2008,Pacific,Georgia,South,0.778493833502745
2008,Asian,Georgia,South,0.919497686119997
2009,White,Georgia,South,0.993681627917367
2018,White,Georgia,South,1.01471625123884
2018,Asian,Georgia,South,0.892441519980295
2019,Native,Georgia,South,0.810412770170542
2010,Asian,Georgia,South,0.872918033794001
2008,Hispanic,Georgia,South,0.728920795936275
2002,Asian,Georgia,South,0.880567536074566
2017,Native,Georgia,South,0.848186175357757
2012,White,Georgia,South,0.978017933405018
2000,Native,Georgia,South,0.722621448524744
2005,White,Georgia,South,0.986559266744802
2001,Black,Georgia,South,1.02159666362379
2020,Black,Georgia,South,0.964558475560061
2016,Asian,Georgia,South,0.877234876294351
2008,White,Georgia,South,0.981534137615007
2011,Native,Georgia,South,0.807996024734079
2006,Black,Georgia,South,1.0882421810332
2019,Asian,Georgia,South,0.860804830420599
2001,Asian,Georgia,South,0.861290223517589
2014,Native,Georgia,South,0.809128490030519
2012,Pacific,Georgia,South,0.826257076860889
2008,Native,Georgia,South,0.745772927726054
2006,Pacific,Georgia,South,0.746348338706964
2004,Asian,Georgia,South,0.916428260078799
2010,Black,Georgia,South,1.151007582965
2001,Hispanic,Georgia,South,0.667880791756728
2012,Black,Georgia,South,1.11338372407182
2015,Black,Georgia,South,1.0705658554486
2017,White,Georgia,South,0.998948298487727
2009,Pacific,Georgia,South,0.784198830932264
2013,Hispanic,Georgia,South,0.740407951405524
2017,Hispanic,Georgia,South,0.810184553980287
2010,Pacific,Georgia,South,0.845169104671868
2017,Black,Georgia,South,1.02813571496068
2003,White,Georgia,South,1.00584636401691
